369,"The Road Trip (The Road Trip, #1)",Beth O'Leary,2021,"Addie and her sister are about to embark on an epic road trip to a friend's wedding in the north of Scotland. The playlist is all planned and the snacks are packed.But, not long after setting off, a car slams into the back of theirs. The driver is none other than Addie's ex, Dylan, who she's avoided since their traumatic break-up two years earlier.Dylan and his best mate a",414,3.61,63228
370,"The Wedding (The Notebook, #2)",Nicholas Sparks,2003,"After thirty years of marriage, Wilson Lewis, son-in-law of Allie and Noah Calhoun (of The Notebook), is forced to admit that the romance has gone out of his marriage. Desperate to win back his wife, Jane's, heart, he must figure out how to make her fall in love with him... again. Despite the shining example of Allie and Noah's marriage, Wilson is himself a man unable to e",276,3.98,151092
371,The Best of Me (Hardcover),Nicholas Sparks,2010,"In the spring of 1984, high school students Amanda Collier and Dawson Cole fell deeply, irrevocably in love. But as the summer of their senior year came to a close, unforeseen events would tear the young couple apart, setting them on radically divergent paths.Now, twenty-five years later, Amanda and Dawson are summoned back to Oriental for the funeral of Tuck Hostetler, th",292,3.96,161814
372,The Choice (Kindle Edition),Nicholas Sparks,2007,"#1 New York Times bestseller Nicholas Sparks turns his unrivaled talents to a new tale about love found and lost, and the choices we hope we'll never have to make.Travis Parker has everything a man could want: a good job, loyal friends, even a waterfront home in small-town North Carolina. In full pursuit of the good life - boating, swimming , and regular barbecues with his",325,4,166400
373,The Honey-Don't List (Paperback),Christina Lauren,2020,"Carey Douglas has worked for home remodeling and design gurus Melissa and Rusty Tripp for nearly a decade. A country girl at heart, Carey started in their first store at sixteen, and—more than anyone would suspect—has helped them build an empire. With a new show and a book about to launch, the Tripps are on the verge of superstardom. There’s only one problem: America’s fav",308,3.52,51909
374,"Naked in Death (In Death, #1)",J.D. Robb,1995,"Here is the novel that started it all- the first book in J.D. Robb's number-one New York Times-bestselling In Death series, featuring New York homicide detective Lieutenant Eve Dallas and Roarke.  It is the year 2058, and technology now completely rules the world. But New York City Detective Eve Dallas knows that the irresistible impulses of the human heart are still ruled",306,4.12,181828
375,To Love Jason Thorn (Kindle Edition),Ella Maise,2015,"Jason Thorn… My brother’s childhood friend.  Oh, how stupidly in love with that boy I was. He was the first boy that made me blush, my first official crush. Sounds beautiful so far, right? That excitement that bubbles up inside you, those famous butterflies you feel for the very first time—he was the reason for them all. But, you only get to live in that fairytale world un",428,3.85,79607
376,Under Locke (Kindle Edition),Mariana Zapata,2014,"He was my boss, my brother’s friend, a Widower, an ex-felon, and a man I’d seen casually with a handful of women. But he was everything that gripped me, both the good and the bad. Worst case scenario if things turned awkward between us, I could go somewhere else. I’d gotten over epic heartbreak before, one more wouldn’t kill me. After moving to Austin following six months ",497,3.98,70425
377,"Blood Promise (Vampire Academy, #4)",Richelle Mead,2009,"Bound by love, but sworn to kill...The world thought Dimitri was dead. And to a certain extent, he was. But I hadn't been able to forget a conversation he and I had once had. We'd both agreed that we'd rather be dead - truly dead - than walk the world as Strigoi. It was time to honor our words.Guardian Rose Hathaway's life will never be the same. The recent attack on St. V",503,4.31,299530
380,"Captive Prince (Captive Prince, #1)",C.S. Pacat,2013,"From global phenomenon C. S. Pacat comes the first in her critically acclaimed trilogy—with a bonus story.Damen is a warrior hero to his people, and the rightful heir to the throne of Akielos. But when his half brother seizes power, Damen is captured, stripped of his identity, and sent to serve the prince of an enemy nation as a pleasure slave.Beautiful, manipulative, and ",240,3.81,79264
386,"The Risk (Briar U, #2)",Elle Kennedy,2019,"THE RISK takes you back to the world of hot hockey players, feisty heroines, bro banter, and steamy scenes... Everyone says I’m a bad girl. They’re only partly right—I don’t let fear rule me, and I certainly don’t care what people think. But I draw the line at sleeping with the enemy. As the daughter of Briar’s head hockey coach, I’d be vilified if I hooked up with a playe",432,4.28,87793
387,"One Good Earl Deserves a Lover (The Rules of Scoundrels, #2)",Sarah MacLean,2013,"The second in the incredible new Rules of Scoundrels series from New York Times bestselling author Sarah MacLean. Lady Philippa Marbury is odd. The bespectacled, brilliant fourth daughter of the Marquess of Needham and Dolby cares more for books than balls, flora than fashion and science than the season. Nearly engaged to Lord Castleton, Pippa wants to explore the scandalo",376,4.03,29368
390,"The Dating Plan (Marriage Game, #2)",Sara Desai,2021,"Daisy Patel is a software engineer who understands lists and logic better than bosses and boyfriends. With her life all planned out, and no interest in love, the one thing she can't give her family is the marriage they expect. Left with few options, she asks her childhood crush to be her decoy fiance.Liam Murphy is a venture capitalist with something to prove. When he lear",352,3.66,34929
391,Honey Girl (Kindle Edition),Morgan  Rogers,2021,"With her newly completed PhD in astronomy in hand, twenty-eight-year-old Grace Porter goes on a girls’ trip to Vegas to celebrate. She is not the kind of person who goes to Vegas and gets drunkenly married to a woman whose name she doesn’t know…until she does exactly that.This one moment of departure from her stern ex-military father’s plans for her life has Grace wonderin",241,3.74,33312
393,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,2010,"Nora Grey's life is still far from perfect. Surviving an attempt on her life wasn't pleasant, but at least she got a guardian angel out of it. A mysterious, magnetic, gorgeous guardian angel. But despite his role in her life, Patch has been acting anything but angelic. He's more elusive than ever (if that's possible) and what's worse, he seems to be spending time with Nora",432,4,307676
395,"Devil in Spring (The Ravenels, #3)",Lisa Kleypas,2017,"Trečioji serijos „Raveneliai. Kilmingųjų aistros"" knyga.Londono visuomenėje pasirodo temperamentingieji Raveneliai..Ar pavyks jiems išsaugoti savo valdas ir turtus?Ekscentriška nenuoramaDauguma debiutančių Londone svajoja susirasti vyrą, bet ledi Pandora Ravenel turi kitų planų. Ambicingoji gražuolė, užuot dalyvavusi pokylių sezone, mieliau leistų laiką... Planuodama visuo",288,4.09,34046
396,Nights in Rodanthe (Paperback),Nicholas Sparks,2002,"From the #1 New York Times bestselling author Nicholas Sparks comes a tender story of hope and joy; of sacrifice and forgiveness -- a moving reminder that love is possible at any age, at any time, and often comes when we least expect it. At forty-five, Adrienne Willis must rethink her entire life when her husband abandons her for a younger woman. Reeling with heartache and",222,3.84,164417
397,"Dance Upon the Air (Three Sisters Island, #1)",Nora Roberts,2001,"When Nell Channing arrives on charming Three Sisters Island, she believes that she's finally found refuge from her abusive husband--and from the terrifying life she fled so desperately eight months ago...But even in this quiet, peaceful place, Nell never feels entirely at ease. Careful to conceal her true identity, she takes a job as a cook at the local bookstore cafe--and",400,4.2,68172
398,"The Distance Between Us (Old Town Shops, #1)",Kasie West,2013,"Seventeen-year-old Caymen Meyers studies the rich like her own personal science experiment, and after years of observation she’s pretty sure they’re only good for one thing—spending money on useless stuff, like the porcelain dolls in her mother’s shop.So when Xander Spence walks into the store to pick up a doll for his grandmother, it only takes one glance for Caymen to fi",320,3.92,75238
399,"Love Her or Lose Her (Hot & Hammered, #2)",Tessa Bailey,2020,"Rosie and Dominic Vega are the perfect couple: high school sweethearts, best friends, madly in love. Well, they used to be, anyway. Now, Rosie's lucky to get a caveman grunt from the ex-soldier every time she walks in the door. Dom is faithful and a great provider, but the man she fell in love with 10 years ago is nowhere to be found. When her girlfriends encourage Rosie t",336,3.67,42780
401,"The Wedding Party (The Wedding Date, #3)",Jasmine Guillory,2019,"Maddie and Theo have two things in common:1. Alexa is their best friend2. They hate each otherAfter an “Oops, we made a mistake” kiss, neither one can stop thinking about the other. With Alexa’s wedding rapidly approaching, Maddie and Theo both share bridal party responsibilities that require more interaction with each other than they’re comfortable with. Underneath the sh",351,3.78,44329
402,Love Lettering (Paperback),Kate Clayborn,2019,"Meg Mackworth’s hand-lettering skill has made her famous as the Planner of Park Slope, designing beautiful custom journals for New York City’s elite. She has another skill too: reading signs that other people miss. Like the time she sat across from Reid Sutherland and his gorgeous fiancée, and knew their upcoming marriage was doomed to fail. Weaving a secret word into thei",307,3.7,39426
403,"Dash & Lily's Book of Dares (Dash & Lily, #1)",Rachel Cohn,2010,"“I’ve left some clues for you.If you want them, turn the page.If you don’t, put the book back on the shelf, please.”So begins the latest whirlwind romance from the bestselling authors of Nick & Norah’s Infinite Playlist. Lily has left a red notebook full of challenges on a favorite bookstore shelf, waiting for just the right guy to come along and accept its dares. But is D",260,3.76,90591
405,The Bookish Life of Nina Hill (Kindle Edition),Abbi Waxman,2019,"The only child of a single mother, Nina has her life just as she wants it: a job in a bookstore, a kick-butt trivia team, a world-class planner and a cat named Phil. If she sometimes suspects there might be more to life than reading, she just shrugs and picks up a new book. When the father Nina never knew existed suddenly dies, leaving behind innumerable sisters, brothers,",351,3.82,87372
408,"Fantasy Lover (Hunter Legends, #1)",Sherrilyn Kenyon,2002,"Cursed into an eternity of slavery by his own brother, Julian of Macedon has spent centuries in hell, where the only respite he knows is measured in a handful of weeks whenever he’s summoned through an arcane spell. With the modern age, those summonings are becoming fewer and fewer, and he lives in fear of the day when they’ll stop for good.Grace Alexander doesn’t believe ",337,4.15,90374
410,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,2010,"Salvation has its price . . .The words stunned Adrian for a moment, but he kept going. ""You're lying. What you're describing is impossible. There's no way to save a Strigoi. When they're gone, they're gone. They're dead. Undead. Forever.""Robert's next words weren't directed at Adrian. They were spoken to me. ""That which is dead doesn't always stay dead....""After a long and",489,4.33,281912
414,To Kill a Kingdom (Hardcover),Alexandra Christo,2018,"Princess Lira is siren royalty and the most lethal of them all. With the hearts of seventeen princes in her collection, she is revered across the sea. Until a twist of fate forces her to kill one of her own. To punish her daughter, the Sea Queen transforms Lira into the one thing they loathe most—a human. Robbed of her song, Lira has until the winter solstice to deliver Pr",344,3.8,136587
420,North and South (Paperback),Elizabeth Gaskell,1854,"When her father leaves the Church in a crisis of conscience, Margaret Hale is uprooted from her comfortable home in Hampshire to move with her family to the north of England. Initially repulsed by the ugliness of her new surroundings in the industrial town of Milton, Margaret becomes aware of the poverty and suffering of the local mill workers and develops a passionate sen",521,4.14,158995
421,The Rescue (Paperback),Nicholas Sparks,2000,"When confronted by raging fires or deadly accidents, volunteer fireman Taylor McAden feels compelled to take terrifying risks; but there is one leap of faith Taylor can't bring himself to make: He can't fall in love.BookPage calls Nicholas Sparks, ""a modern master of fateful love stories,"" and his phenomenal bestsellers- The Notebook, Message in a Bottle, and A Walk to Rem",352,4.12,190495
422,"Jewels of the Sun (Gallaghers of Ardmore, #1)",Nora Roberts,1999,"In her new trilogy, New York Times #1 Best Selling author, Nora Roberts returns to the lush, green hills of Ireland, where love is forever touched by magic - And where the Gallagher siblings explore the depth of their fiery hearts.Determining to reevaluate her life, Jude Murray flees America to take refugee in Faerie Hill Cottage, immersing herself in the study of Irish Fo",347,4.22,63123
424,Uprooted (Hardcover),Naomi Novik,2015,"“Our Dragon doesn’t eat the girls he takes, no matter what stories they tell outside our valley. We hear them sometimes, from travelers passing through. They talk as though we were doing human sacrifice, and he were a real dragon. Of course that’s not true: he may be a wizard and immortal, but he’s still a man, and our fathers would band together and kill him if he wanted ",438,4.05,209681
426,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",Julia Quinn,2007,"2 March 1810... Today, I fell in love.At the age of ten, Miranda Cheever showed no signs of Great Beauty. And even at ten, Miranda learned to accept the expectations society held for her—until the afternoon when Nigel Bevelstoke, the handsome and dashing Viscount Turner, solemnly kissed her hand and promised her that one day she would grow into herself, that one day she wo",373,3.89,40314
428,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,2011,"Mara Dyer believes life can't get any stranger than waking up in a hospital with no memory of how she got there.It can.She believes there must be more to the accident she can't remember that killed her friends and left her strangely unharmed. There is.She doesn't believe that after everything she's been through, she can fall in love. She's wrong.",456,4.03,168341
429,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,2010,"They come first.My vision was growing dimmer, the blackness and ghosts closing in. I swore it was like I could hear Robert whispering in my ear: The world of the dead won't give you up a second time. Just before the light completely vanished, I saw Dimitri's face join Lissa's. I wanted to smile. I decided then that if the two people I loved most were safe, I could leave th",594,4.37,275495
432,"Shadow of Night (All Souls, #2)",Deborah Harkness,2012,"Picking up from A Discovery of Witches’ cliffhanger ending, Shadow of Night takes Diana and Matthew on a trip through time to Elizabethan London, where they are plunged into a world of spies, magic, and a coterie of Matthew’s old friends, the School of Night. As the search for Ashmole 782 deepens and Diana seeks out a witch to tutor her in magic, the net of Matthew’s past ",584,4.07,219870
434,The Guardian (Paperback),Nicholas Sparks,2003,"Julie Barenson's young husband left her two unexpected gifts before he died: a Great Dane puppy named Singer and the promise that he would always be watching over her. Now, four years have passed. Still living in the small town of Swansboro, North Carolina, 29-year-old Julie is emotionally ready to make a commitment to someone again. But who? Should it be Richard Franklin,",400,4.16,172815
435,The Longest Ride (Hardcover),Nicholas Sparks,2012,"Ira Levinson is in trouble. At ninety-one years old, in poor health and alone in the world, he finds himself stranded on an isolated embankment after a car crash. Suffering multiple injuries, he struggles to retain consciousness until a blurry image materializes and comes into focus beside him: his beloved wife Ruth, who passed away nine years ago. Urging him to hang on, s",398,4.16,127530
436,Twice in a Blue Moon (Hardcover),Christina Lauren,2019,"Sam Brandis was Tate Jones’s first: Her first love. Her first everything. Including her first heartbreak. During a whirlwind two-week vacation abroad, Sam and Tate fell for each other in only the way that first loves do: sharing all of their hopes, dreams, and deepest secrets along the way. Sam was the first, and only, person that Tate—the long-lost daughter of one of the ",358,3.63,51050
437,"Lover Mine (Black Dagger Brotherhood, #8)",J.R. Ward,2010,"John Matthew has come a long way since he was found living among humans, his vampire nature unknown to himself and to those around him. After he was taken in by the Brotherhood, no one could guess what his true history was- or his true identity. Indeed, the fallen Brother Darius has returned, but with a different face and a very different destiny. As a vicious personal ven",528,4.39,109537
438,This Lullaby (Paperback),Sarah Dessen,2002,"There is an alternate cover edition for this ISBN13 here.The science of breaking up...Remy always knows when to give a guy ""the speech"" - right after the initial romantic rush, but before anything gets too serious. She's had her fair share of boyfriends, and she's learned all there is to learn from her mother, who's currently working on husband number five. So why is it th",345,4.02,176700
441,"Losing Hope (Hopeless, #2)",Colleen Hoover,2013,"In the follow-up to Colleen Hoover’s #1 New York Times bestseller Hopeless, the charming and irresistible Dean Holder tells the passionate story that has melted thousands of hearts.In Hopeless, Sky left no secret unearthed, no feeling unshared, and no memory forgotten, but Holder’s past remained a mystery.Still haunted by the little girl he let walk away, Holder has spent ",321,4.29,135445
442,"Crossed (Matched, #2)",Ally Condie,2011,The Society chooses everything. The books you read. The music you listen to. The person you love. Yet for Cassia the rules have changed. Ky has been taken and she will sacrifice everything to find him. And when Cassia discovers Ky has escaped to the wild frontiers beyond the Society there is hope.But on the edge of society nothing is as it seems...A rebellion is rising.And,367,3.52,234069
446,Making Faces (ebook),Amy Harmon,2013,"Ambrose Young was beautiful. He was tall and muscular, with hair that touched his shoulders and eyes that burned right through you. The kind of beautiful that graced the covers of romance novels, and Fern Taylor would know. She'd been reading them since she was thirteen. But maybe because he was so beautiful he was never someone Fern thought she could have . . . until he w",405,4.3,69574
448,"These Broken Stars (Starbound, #1)",Amie Kaufman,2013,"It's a night like any other on board the Icarus. Then, catastrophe strikes: the massive luxury spaceliner is yanked out of hyperspace and plummets into the nearest planet. Lilac LaRoux and Tarver Merendsen survive. And they seem to be alone. Lilac is the daughter of the richest man in the universe. Tarver comes from nothing, a young war hero who learned long ago that girls",389,3.9,68276
450,"The Secret (Highlands' Lairds, #1)",Julie Garwood,1992,"Judith Hampton was as beautiful as she was proud, as purposeful as she was loyal. The dear Scottish friend of her childhood was about to give birth, and Judith had promised to be at her side. But there was another, private reason for the journey from her bleak English home to the Highlands to meet the father she had never known, the Laird Maclean. Nothing prepared her for ",379,4.25,49646
453,"When Beauty Tamed the Beast (Fairy Tales, #2)",Eloisa James,2011,"Miss Linnet Berry Thrynne is a Beauty . . . Naturally, she's betrothed to a Beast.Piers Yelverton, Earl of Marchant, lives in a castle in Wales where, it is rumored, his bad temper flays everyone he crosses. And rumor also has it that a wound has left the earl immune to the charms of any woman.Linnet is not just any woman.She is more than merely lovely: her wit and charm b",372,4.06,27254
454,"The Royal We (Royal We, #1)",Heather Cocks,2015,"""I might be Cinderella today, but I dread who they'll think I am tomorrow. I guess it depends on what I do next.""American Rebecca Porter was never one for fairy tales. Her twin sister, Lacey, has always been the romantic who fantasized about glamour and royalty, fame and fortune. Yet it's Bex who seeks adventure at Oxford and finds herself living down the hall from Prince ",454,3.81,61552
455,"Virgin River (Virgin River, #1)",Robyn Carr,2007,"A Netflix Original Series!Welcome back to Virgin River with the book that started it all…Wanted: Midwife/nurse practitioner in Virgin River, population six hundred. Make a difference against a backdrop of towering California redwoods and crystal clear rivers. Rent-free cabin included.When the recently widowed Melinda Monroe sees this ad, she quickly decides that the remote",386,4.02,61829
456,The Upside of Falling (Hardcover),Alex Light,2020,"It’s been years since seventeen-year-old Becca Hart believed in true love. But when her former best friend teases her for not having a boyfriend, Becca impulsively pretends she’s been secretly seeing someone.Brett Wells has it all. Being captain of the football team and one of the most popular guys in school, he should have no problem finding someone to date, but he’s alwa",288,3.65,63660
457,Like Water for Chocolate (Paperback),Laura Esquivel,1989,"Earthy, magical, and utterly charming, this tale of family life in turn-of-the-century Mexico became a best-selling phenomenon with its winning blend of poignant romance and bittersweet wit.The number one bestseller in Mexico and America for almost two years, and subsequently a bestseller around the world, Like Water For Chocolate is a romantic, poignant tale, touched with",222,3.95,347670
458,P.S. I Like You (Hardcover),Kasie West,2016,"Signed, sealed, delivered…While spacing out in chemistry class, Lily scribbles some of her favorite song lyrics onto her desk. The next day, she finds that someone has continued the lyrics on the desk and added a message to her. Intrigue!Soon, Lily and her anonymous pen pal are exchanging full-on letters—sharing secrets, recommending bands, and opening up to each other. Li",329,4.05,54335
459,"Say Yes to the Marquess (Castles Ever After, #2)",Tessa Dare,2014,"Your presence is requested at romantic Twill Castle for the wedding of Miss Clio Whitmore and... and... ?After eight years of waiting for Piers Brandon, the wandering Marquess of Granville, to set a wedding date, Clio Whitmore has had enough. She's inherited a castle, scraped together some pride, and made plans to break her engagement.Not if Rafe Brandon can help it. A rut",374,3.83,21080
463,Something to Talk About (Paperback),Meryl Wilsner,2020,"A showrunner and her assistant give the world something to talk about when they accidentally fuel a ridiculous rumor in this debut romance.Hollywood powerhouse Jo is photographed making her assistant Emma laugh on the red carpet, and just like that, the tabloids declare them a couple. The so-called scandal couldn't come at a worse time--threatening Emma's promotion and Jo'",336,3.66,19263
464,"Tools of Engagement (Hot & Hammered, #3)",Tessa Bailey,2020,"Hair, makeup, clothing, decor... everything in Bethany Castle's world is organized, planned, and styled to perfection. Which is why the homes she designs for her family's real estate business are the most coveted in town. The only thing not perfect? Her track record with men. She's on a dating hiatus and after helping her friends achieve their dreams, Bethany finally has t",368,3.79,36814
467,"The Upside of Unrequited (Simonverse, #2)",Becky Albertalli,2017,"Seventeen-year-old Molly Peskin-Suso knows all about unrequited love—she’s lived through it twenty-six times. She crushes hard and crushes often, but always in secret. Because no matter how many times her twin sister, Cassie, tells her to woman up, Molly can’t stomach the idea of rejection. So she’s careful. Fat girls always have to be careful.Then a cute new girl enters C",336,3.91,72060
468,"Edenbrooke (Edenbrooke, #1)",Julianne Donaldson,2012,"Marianne Daventry will do anything to escape the boredom of Bath and the amorous attentions of an unwanted suitor. So when an invitation arrives from her twin sister, Cecily, to join her at a sprawling country estate, she jumps at the chance. Thinking she'll be able to relax and enjoy her beloved English countryside while her sister snags the handsome heir of Edenbrooke, M",264,4.32,47990
470,"Party of Two (The Wedding Date, #5)",Jasmine Guillory,2020,"A chance meeting with a handsome stranger turns into a whirlwind affair that gets everyone talking.Dating is the last thing on Olivia Monroe's mind when she moves to LA to start her own law firm. But when she meets a gorgeous man at a hotel bar and they spend the entire night flirting, she discovers too late that he is none other than hotshot junior senator Max Powell. Oli",312,3.78,41411
473,"Evermore (The Immortals, #1)",Alyson Noel,2009,"The first book in Alyson Noël's extraordinary new Immortals series. Enter an enchanting new world, where true love never dies...After a horrible accident claims the lives of her family, sixteen-year-old Ever Bloom can see people's auras, hear their thoughts, and know someone's entire life story by touching them. Going out of her way to avoid human contact to suppress her a",301,3.59,282408
475,"Sea Swept (Chesapeake Bay Saga, #1)",Nora Roberts,1998,"The first novel in #1 New York Times bestselling author Nora Roberts' stunning Chesapeake Bay Saga, where the Quinn brothers must return to their family home on the Maryland shore, to honor their father's last request...A champion boat racer, Cameron Quinn traveled the world spending his winnings on champagne and women. But when his dying father calls him home to care for ",330,4.23,59388
476,"Blue Dahlia (In the Garden, #1)",Nora Roberts,2004,"Recently widowed Stella Rothschild has found a new love in Logan Kitridge. But there is someone who isn't happy about Stella's growing feelings for Logan: the Harper Bride, an unidentified woman whose grief and rage have kept her spirit alive long past the death of her body.",372,4.12,70356
482,"Mystery Man (Dream Man, #1)",Kristen Ashley,2011,"Night time is the right time...Gwendolyn Kidd has met the man of her dreams. He's hot, he's sexy, and what started as a no-names-exchanged night of passion has blossomed into a year and a half-long pleasure fest. Sure, it's a little strange that he only appears in her bed at night, but Gwen is so sure he's the one, she just can't turn him away... Hawk Delgado knows more ab",494,4.21,70047
485,"Sweet Filthy Boy (Wild Seasons, #1)",Christina Lauren,2014,"One-night stands are supposed to be with someone convenient, or wickedly persuasive, or regrettable. They aren’t supposed to be with someone like him.But after a crazy Vegas weekend celebrating her college graduation—and terrified of the future path she knows is a cop-out—Mia Holland makes the wildest decision of her life: follow Ansel Guillaume—her sweet, filthy fling—to ",418,4.04,46055
486,"Burn for Me (Hidden Legacy, #1)",Ilona Andrews,2014,"Nevada Baylor is faced with the most challenging case of her detective career—a suicide mission to bring in a suspect in a volatile case. Nevada isn't sure she has the chops. Her quarry is a Prime, the highest rank of magic user, who can set anyone and anything on fire.Then she's kidnapped by Connor ""Mad"" Rogan—a darkly tempting billionaire with equally devastating powers.",406,4.32,53398
488,"Opal (Lux, #3)",Jennifer L. Armentrout,2012,"No one is like Daemon Black.When he set out to prove his feelings for me, he wasn’t fooling around. Doubting him isn’t something I’ll do again, and now that we’ve made it through the rough patches, well… There’s a lot of spontaneous combustion going on.But even he can’t protect his family from the danger of trying to free those they love.After everything, I’m no longer the",394,4.26,143863
492,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,2004,"Sookie Stackhouse is a cocktail waitress in Bon Temps, Louisiana. She has only a few close friends, because not everyone appreciates Sookie’s gift: she can read minds. That’s not exactly every man’s idea of date bait – unless they’re undead; vampires and the like can be tough to read. And that’s just the kind of guy Sookie’s been looking for. Maybe that’s why, when she com",291,4.12,253637
493,You've Reached Sam (Hardcover),Dustin Thao,2021,"Seventeen-year-old Julie has her future all planned out—move out of her small town with her boyfriend Sam, attend college in the city, spend a summer in Japan. But then Sam dies. And everything changes.Heartbroken, Julie skips his funeral, throws out his things, and tries everything to forget him and the tragic way he died. But a message Sam left behind in her yearbook for",296,3.77,52535
494,The Fill-In Boyfriend (Paperback),Kasie West,2015,"When Gia Montgomery's boyfriend, Bradley, dumps her in the parking lot of her high school prom, she has to think fast. After all, she'd been telling her friends about him for months now. This was supposed to be the night she proved he existed. So when she sees a cute guy waiting to pick up his sister, she enlists his help. The task is simple: be her fill-in boyfriend—two h",352,3.9,61519
495,How to Fail at Flirting (Paperback),Denise  Williams,2020,"One daring to-do list and a crash course in flirtation turn a Type A overachiever’s world upside down.When her flailing department lands on the university's chopping block, Professor Naya Turner’s friends convince her to shed her frumpy cardigan for an evening on the town. For one night her focus will stray from her demanding job and she’ll tackle a new kind of to-do list.",343,3.82,24275
496,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,2003,"Things between cocktail waitress Sookie and her vampire boyfriend Bill seem to be going excellently (apart from the small matter of him being undead) until he leaves town for a while. A long while. Bill's sinister boss Eric has an idea of where to find him, whisking her off to Jackson, Mississippi to mingle with the under-underworld at Club Dead. When she finally catches u",274,4.01,230201
498,Lovely War (Hardcover),Julie Berry,2019,"It's 1917, and World War I is at its zenith when Hazel and James first catch sight of each other at a London party. She's a shy and talented pianist; he's a newly minted soldier with dreams of becoming an architect. When they fall in love, it's immediate and deep--and cut short when James is shipped off to the killing fields.Aubrey Edwards is also headed toward the trenche",471,4.25,44230
500,"Any Duchess Will Do (Spindle Cove, #4)",Tessa Dare,2013,"What’s a duke to do, when the girl who’s perfectly wrong becomes the woman he can’t live without? Griffin York, the Duke of Halford, has no desire to wed this season—or any season—but his diabolical mother abducts him to “Spinster Cove” and insists he select a bride from the ladies in residence. Griff decides to teach her a lesson that will end the marriage debate forever.",375,4.04,23816
501,"Any Duchess Will Do (Spindle Cove, #4)",Tessa Dare,2013,"What’s a duke to do, when the girl who’s perfectly wrong becomes the woman he can’t live without? Griffin York, the Duke of Halford, has no desire to wed this season—or any season—but his diabolical mother abducts him to “Spinster Cove” and insists he select a bride from the ladies in residence. Griff decides to teach her a lesson that will end the marriage debate forever.",375,4.04,23816
502,"Any Duchess Will Do (Spindle Cove, #4)",Tessa Dare,2013,"What’s a duke to do, when the girl who’s perfectly wrong becomes the woman he can’t live without? Griffin York, the Duke of Halford, has no desire to wed this season—or any season—but his diabolical mother abducts him to “Spinster Cove” and insists he select a bride from the ladies in residence. Griff decides to teach her a lesson that will end the marriage debate forever.",375,4.04,23816
503,Something Wilder (Hardcover),Christina Lauren,2022,"Growing up the daughter of notorious treasure hunter and absentee father Duke Wilder left Lily without much patience for the profession… or much money in the bank. But Lily is nothing if not resourceful, and now uses Duke’s coveted hand-drawn maps to guide tourists on fake treasure hunts through the red rock canyons of Utah. It pays the bills but doesn’t leave enough to fu",384,3.74,42112
504,"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,2000,"Librarian note: alternate covers for this edition can be found here and here and here.During the summer of 1941 the Metanov family are living a hard life in Leningrad. As the German armies advance their future looks bleak. For Tatiana, love arrives in the guise of Alexander, who harbours a deadly and extraordinary secret.",637,4.3,78595
505,Love in the Time of Cholera (Paperback),Gabriel García Márquez,1985,"In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is heartbroken, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs—yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the",348,3.93,466520
507,Just the Sexiest Man Alive (Mass Market Paperback),Julie James,2008,"No woman could resist him—except the one he wanted most...Cool, Calm, Collected...Nothing fazes Taylor Donovan. In the courtroom she never lets the opposition see her sweat. In her personal life, she never lets any man rattle her—not even her cheating ex-fiancé. So when she's assigned to coach People's ""Sexiest Man Alive"" for his role in his next big legal thriller, she re",296,3.92,44264
510,An Enchantment of Ravens (Hardcover),Margaret  Rogerson,2017,"Every enchantment has a price.With a flick of her paintbrush, Isobel creates stunning portraits for a dangerous set of clients: the fair folk. These immortal creatures cannot bake bread or put a pen to paper without crumbling to dust. They crave human Craft with a terrible thirst, and they trade valuable enchantments for Isobel’s paintings. But when she receives her first ",304,3.65,73870
512,"A Promise of Fire (Kingmaker Chronicles, #1)",Amanda Bouchet,2016,"KINGDOMS WILL RISE AND FALL FOR HER...Cat Fisa isn't who she pretends to be. She's perfectly content disguised as a soothsayer in a traveling circus, avoiding the destiny the Gods—and her dangerous family—have saddled her with. As far as she's concerned, the magic humming within her blood can live and die with her. She won't be anyone’s pawn.But then she locks eyes with an",445,4.04,32350
513,"Beautiful Player (Beautiful Bastard, #3)",Christina Lauren,2013,"A bombshell bookworm. A chronic Casanova. And a lesson in chemistry too scandalous for school.When Hanna Bergstrom receives a lecture from her overprotective brother about neglecting her social life and burying herself in grad school, she’s determined to tackle his implied assignment: get out, make friends, start dating. And who better to turn her into the sultry siren eve",432,4.28,67011
517,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,2018,"Aelin Galathynius has vowed to save her people ― but at a tremendous cost. Locked within an iron coffin by the Queen of the Fae, Aelin must draw upon her fiery will as she endures months of torture. The knowledge that yielding to Maeve will doom those she loves keeps her from breaking, but her resolve is unraveling with each passing day…With Aelin captured, friends and all",984,4.62,261600
